dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,192,202,ranked_response_q4,0.02006162,0.43200000,-1.36725843,3.04000000
METRLA,199,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,199,202,pool_all,0.01877980,0.52950000,-2.04317498,16.00000000
METRLA,199,202,relevance,-0.01524865,0.47050000,-1.10811293,4.00000000
METRLA,199,202,mmr,-0.01046696,0.51400000,-1.38195944,4.00000000
METRLA,199,202,static_utility,0.00937697,0.52200000,-1.06202304,4.00000000
METRLA,199,202,cached_mur,0.02096146,0.44750000,-1.03399348,2.51650000
METRLA,199,202,oracle_static,0.11127727,0.18850000,0.30399972,3.95050000
METRLA,199,202,oracle_greedy,0.12775050,0.00000000,1.00000000,3.71550000
METRLA,199,202,ranked_response_q4,0.02342014,0.46050000,-0.97162670,3.03400000
METRLA,206,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,206,202,pool_all,0.02514934,0.47900000,-1.59940267,16.00000000
METRLA,206,202,relevance,-0.00396434,0.67700000,-0.61048347,4.00000000
METRLA,206,202,mmr,-0.00969011,0.65100000,-0.83400309,4.00000000
METRLA,206,202,static_utility,0.01650538,0.48100000,-0.89374542,4.00000000
METRLA,206,202,cached_mur,0.01607585,0.48000000,-0.73518306,3.93100000
METRLA,206,202,oracle_static,0.16714141,0.11150000,0.61434472,3.97750000
METRLA,206,202,oracle_greedy,0.17697561,0.00000000,1.00000000,3.90500000
METRLA,206,202,ranked_response_q4,0.02828918,0.34900000,-0.91273701,2.54300000
