dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS07,739,202,oracle_greedy,0.05694910,0.00000000,1.00000000,3.94700000
PEMS07,739,202,ranked_response_q4,0.01874442,0.30450000,-0.32029432,3.00200000
PEMS07,768,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,768,202,pool_all,0.01256847,0.42500000,-2.35765314,16.00000000
PEMS07,768,202,relevance,-0.02138568,0.65850000,-5.91174793,4.00000000
PEMS07,768,202,mmr,-0.01816924,0.63200000,-5.52595711,4.00000000
PEMS07,768,202,static_utility,0.00839839,0.44750000,-1.08757937,4.00000000
PEMS07,768,202,cached_mur,0.00877434,0.44950000,-1.36312544,3.58400000
PEMS07,768,202,oracle_static,0.03710705,0.16800000,0.39578071,3.94300000
PEMS07,768,202,oracle_greedy,0.04198303,0.00000000,1.00000000,3.84550000
PEMS07,768,202,ranked_response_q4,0.01713243,0.31100000,-2.92632389,2.88400000
PEMS07,796,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,796,202,pool_all,0.02193515,0.50800000,-2.78972960,16.00000000
PEMS07,796,202,relevance,-0.04310669,0.71400000,-3.37929416,4.00000000
PEMS07,796,202,mmr,-0.03725494,0.66500000,-3.18206930,4.00000000
PEMS07,796,202,static_utility,0.02185111,0.47700000,-1.79784274,4.00000000
PEMS07,796,202,cached_mur,0.02147361,0.48500000,-1.67762554,3.75300000
PEMS07,796,202,oracle_static,0.07759529,0.25400000,-0.01701459,3.92100000
PEMS07,796,202,oracle_greedy,0.09021238,0.00000000,1.00000000,3.65150000
PEMS07,796,202,ranked_response_q4,0.04639816,0.37150000,-1.48113632,3.06200000
PEMS07,825,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,825,202,pool_all,0.02191759,0.34650000,-1.61485529,16.00000000
PEMS07,825,202,relevance,-0.01098469,0.63000000,-1.98817837,4.00000000
PEMS07,825,202,mmr,-0.01290702,0.62200000,-2.24833655,4.00000000
PEMS07,825,202,static_utility,0.00293180,0.48000000,-1.54592466,4.00000000
PEMS07,825,202,cached_mur,0.00557501,0.38450000,-0.82339448,3.27100000
PEMS07,825,202,oracle_static,0.03794359,0.16150000,0.46647438,3.92050000
PEMS07,825,202,oracle_greedy,0.04263697,0.00000000,1.00000000,3.78400000
PEMS07,825,202,ranked_response_q4,0.01984672,0.28400000,-0.94408071,3.02250000
PEMS07,853,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,853,202,pool_all,0.00266077,0.42550000,-2.20290446,16.00000000
PEMS07,853,202,relevance,0.00002084,0.38400000,-0.08326228,4.00000000
PEMS07,853,202,mmr,-0.00076272,0.42200000,-0.59779882,4.00000000
PEMS07,853,202,static_utility,0.00221799,0.49000000,-1.08004105,4.00000000
PEMS07,853,202,cached_mur,-0.00004288,0.41800000,-1.92030334,1.39300000
PEMS07,853,202,oracle_static,0.01297682,0.08850000,0.69586283,3.97350000
PEMS07,853,202,oracle_greedy,0.01353140,0.00000000,1.00000000,3.93500000
PEMS07,853,202,ranked_response_q4,0.00401468,0.26000000,-1.78804445,1.97150000
PEMS07,882,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,882,202,pool_all,0.02974799,0.39300000,-1.04620147,16.00000000
PEMS07,882,202,relevance,-0.03936188,0.69500000,-2.30262995,4.00000000
PEMS07,882,202,mmr,-0.02573421,0.60300000,-1.96188140,4.00000000
PEMS07,882,202,static_utility,0.01683327,0.41650000,-0.91151685,4.00000000
PEMS07,882,202,cached_mur,0.02124516,0.34400000,-0.50284255,3.17550000
PEMS07,882,202,oracle_static,0.05778996,0.19650000,0.29540455,3.95600000
PEMS07,882,202,oracle_greedy,0.06839118,0.00000000,1.00000000,3.79900000
PEMS07,882,202,ranked_response_q4,0.02976176,0.34650000,-0.79606438,2.95050000
